"Name","State","Notes","User","Tags","Created","Runtime","Sweep","global_config.LR","global_config.batch_size","global_config.epochs","global_config.hidden_layers","global_config.k.egi","global_config.k.triangle","global_config.min_delta","global_config.n_runs","global_config.patience","graph_type","model","src-size","src","target-size","target","-early-stopping-epoch","-training-loss","-validation-loss","source-accuracy","target-accuracy"
"triangle-powerlaw-unclustered-1000-clustered-1000-17","failed","-","niklasdewally","","2023-06-05T22:26:51.000Z","66","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-19.93012428283691","-0.8714315295219421","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-16","failed","-","niklasdewally","","2023-06-05T22:26:30.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","","","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-15","failed","-","niklasdewally","","2023-06-05T22:25:57.000Z","31","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-9.458565711975098","-1.3486192226409912","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-14","failed","-","niklasdewally","","2023-06-05T22:25:12.000Z","43","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-11.584428787231444","-1.3684920072555542","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-13","failed","-","niklasdewally","","2023-06-05T22:24:44.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-9.95326328277588","-0.9550917148590088","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-12","failed","-","niklasdewally","","2023-06-05T22:24:07.000Z","34","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-17.820741653442383","-0.10799062252044678","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-11","finished","-","niklasdewally","","2023-06-05T22:23:10.000Z","55","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","5","-23.87065696716309","-1.0872150659561155","0.6067134268537074","0.6442885771543087"
"triangle-powerlaw-unclustered-1000-clustered-1000-10","failed","-","niklasdewally","","2023-06-05T22:22:15.000Z","53","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-24.41214370727539","6.213623046875","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-9","failed","-","niklasdewally","","2023-06-05T22:21:31.000Z","42","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-15.219110488891602","1.1932342052459717","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-8","failed","-","niklasdewally","","2023-06-05T22:20:40.000Z","48","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-21.327701568603516","-1.0391857624053955","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-7","failed","-","niklasdewally","","2023-06-05T22:20:09.000Z","29","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-15.47518825531006","-0.6889846920967102","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-6","failed","-","niklasdewally","","2023-06-05T22:19:44.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-7.109152793884277","13.202619552612305","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-5","finished","-","niklasdewally","","2023-06-05T22:18:33.000Z","69","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","14","-19.965877532958984","-1.1193623542785645","0.6132264529058116","0.655310621242485"
"triangle-powerlaw-unclustered-1000-clustered-1000-4","failed","-","niklasdewally","","2023-06-05T22:17:36.000Z","54","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-18.16232109069824","-1.210082769393921","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-3","failed","-","niklasdewally","","2023-06-05T22:16:59.000Z","35","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-17.828081130981445","0.07902240753173828","",""
"triangle-powerlaw-unclustered-1000-clustered-1000-2","finished","-","niklasdewally","","2023-06-05T22:16:08.000Z","49","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","2","-19.60807991027832","-1.023444414138794","0.6743486973947895","0.6653306613226453"
"triangle-powerlaw-unclustered-1000-clustered-1000-1","finished","-","niklasdewally","","2023-06-05T22:15:09.000Z","57","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","6","-20.412296295166016","-1.1923373937606812","0.6538076152304609","0.6828657314629258"
"triangle-powerlaw-unclustered-1000-clustered-1000-0","failed","-","niklasdewally","","2023-06-05T22:14:33.000Z","34","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","unclustered","1000","clustered","","-21.21656036376953","-1.239689826965332","",""
"triangle-powerlaw-clustered-1000-unclustered-1000-19","finished","-","niklasdewally","","2023-06-05T22:07:00.000Z","451","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","12","-15.167972564697266","-0.34076592326164246","0.6523046092184369","0.7019038076152304"
"triangle-powerlaw-clustered-1000-unclustered-1000-18","finished","-","niklasdewally","","2023-06-05T22:00:00.000Z","417","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","10","-13.73790454864502","-0.5646355748176575","0.6993987975951904","0.7154308617234469"
"triangle-powerlaw-clustered-1000-unclustered-1000-17","finished","-","niklasdewally","","2023-06-05T21:52:45.000Z","433","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","11","-16.283878326416016","-0.506045937538147","0.6878757515030061","0.6793587174348698"
"triangle-powerlaw-clustered-1000-unclustered-1000-16","finished","-","niklasdewally","","2023-06-05T21:44:02.000Z","521","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","16","-13.166823387145996","-0.6164064407348633","0.6918837675350702","0.6773547094188377"
"triangle-powerlaw-clustered-1000-unclustered-1000-15","finished","-","niklasdewally","","2023-06-05T21:31:13.000Z","767","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","30","-16.313793182373047","-0.0652010440826416","0.654308617234469","0.655811623246493"
"triangle-powerlaw-clustered-1000-unclustered-1000-14","finished","-","niklasdewally","","2023-06-05T21:24:48.000Z","383","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","8","-15.022478103637695","-0.4130995273590088","0.6778557114228457","0.6212424849699398"
"triangle-powerlaw-clustered-1000-unclustered-1000-13","finished","-","niklasdewally","","2023-06-05T21:17:14.000Z","451","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","12","-14.112330436706545","-0.791593074798584","0.6798597194388778","0.6843687374749499"
"triangle-powerlaw-clustered-1000-unclustered-1000-12","finished","-","niklasdewally","","2023-06-05T21:06:12.000Z","660","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","24","-15.184296607971191","-0.1603504717350006","0.5771543086172345","0.7099198396793587"
"triangle-powerlaw-clustered-1000-unclustered-1000-11","finished","-","niklasdewally","","2023-06-05T20:58:58.000Z","432","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","11","-14.09868621826172","2.6166529655456543","0.6472945891783567","0.6312625250501002"
"triangle-powerlaw-clustered-1000-unclustered-1000-10","finished","-","niklasdewally","","2023-06-05T20:43:12.000Z","943","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","40","-16.32176399230957","-0.1870290040969849","0.7244488977955912","0.7334669338677354"
"triangle-powerlaw-clustered-1000-unclustered-1000-9","finished","-","niklasdewally","","2023-06-05T20:33:44.000Z","565","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","18","-15.963048934936523","-0.4718121290206909","0.6648296593186372","0.6788577154308617"
"triangle-powerlaw-clustered-1000-unclustered-1000-8","finished","-","niklasdewally","","2023-06-05T20:21:12.000Z","750","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","29","-13.059511184692385","0.3741151690483093","0.593186372745491","0.6127254509018036"
"triangle-powerlaw-clustered-1000-unclustered-1000-7","finished","-","niklasdewally","","2023-06-05T20:13:39.000Z","451","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","12","-15.582151412963867","0.014558345079421995","0.6362725450901804","0.6818637274549099"
"triangle-powerlaw-clustered-1000-unclustered-1000-6","finished","-","niklasdewally","","2023-06-05T20:07:52.000Z","344","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","6","-12.162081718444824","-0.3276946544647217","0.6422845691382766","0.6397795591182365"
"triangle-powerlaw-clustered-1000-unclustered-1000-5","finished","-","niklasdewally","","2023-06-05T19:57:57.000Z","593","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","20","-14.368448257446287","-0.6884706020355225","0.6277555110220441","0.593186372745491"
"triangle-powerlaw-clustered-1000-unclustered-1000-4","finished","-","niklasdewally","","2023-06-05T19:43:24.000Z","871","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","36","-15.972469329833984","0.24755001068115232","0.6362725450901804","0.6523046092184369"
"triangle-powerlaw-clustered-1000-unclustered-1000-3","finished","-","niklasdewally","","2023-06-05T19:34:20.000Z","541","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","17","-16.454471588134766","-0.5655648112297058","0.657314629258517","0.6583166332665331"
"triangle-powerlaw-clustered-1000-unclustered-1000-2","finished","-","niklasdewally","","2023-06-05T19:22:59.000Z","679","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","25","-9.69223976135254","-0.6068622469902039","0.6412825651302605","0.6477955911823647"
"triangle-powerlaw-clustered-1000-unclustered-1000-1","finished","-","niklasdewally","","2023-06-05T19:10:59.000Z","718","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","27","-14.976397514343262","-0.07058697938919067","0.6783567134268537","0.685370741482966"
"triangle-powerlaw-clustered-1000-unclustered-1000-0","finished","-","niklasdewally","","2023-06-05T18:58:26.000Z","751","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","unclustered","29","-17.02705955505371","-0.5497827529907227","0.6442885771543087","0.6728456913827655"
"triangle-powerlaw-clustered-1000-clustered-1000-19","finished","-","niklasdewally","","2023-06-05T18:51:49.000Z","395","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","9","-15.36678409576416","1.5153199434280396","0.657314629258517","0.6678356713426854"
"triangle-powerlaw-clustered-1000-clustered-1000-18","finished","-","niklasdewally","","2023-06-05T18:38:44.000Z","783","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","31","-16.910905838012695","0.0674980878829956","0.6958917835671342","0.6688376753507014"
"triangle-powerlaw-clustered-1000-clustered-1000-17","finished","-","niklasdewally","","2023-06-05T18:29:28.000Z","554","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","18","-15.130988121032717","-0.40706804394721985","0.5901803607214429","0.6217434869739479"
"triangle-powerlaw-clustered-1000-clustered-1000-16","finished","-","niklasdewally","","2023-06-05T18:08:39.000Z","1247","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","57","-14.535225868225098","-0.40166863799095154","0.5826653306613226","0.5450901803607214"
"triangle-powerlaw-clustered-1000-clustered-1000-15","finished","-","niklasdewally","","2023-06-05T17:58:30.000Z","607","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","21","-15.470077514648438","-0.3079875111579895","0.6598196392785571","0.7099198396793587"
"triangle-powerlaw-clustered-1000-clustered-1000-14","finished","-","niklasdewally","","2023-06-05T17:51:33.000Z","414","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","10","-13.844350814819336","-0.3925168812274933","0.7059118236472945","0.7079158316633266"
"triangle-powerlaw-clustered-1000-clustered-1000-13","finished","-","niklasdewally","","2023-06-05T17:41:59.000Z","572","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","19","-15.161613464355469","93.16053771972656","0.5921843687374749","0.6698396793587175"
"triangle-powerlaw-clustered-1000-clustered-1000-12","finished","-","niklasdewally","","2023-06-05T17:36:31.000Z","326","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","5","-14.510575294494627","-0.3072735369205475","0.6307615230460922","0.6993987975951904"
"triangle-powerlaw-clustered-1000-clustered-1000-11","finished","-","niklasdewally","","2023-06-05T17:29:01.000Z","448","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","12","-11.994077682495115","-0.5715816020965576","0.6783567134268537","0.6893787575150301"
"triangle-powerlaw-clustered-1000-clustered-1000-10","finished","-","niklasdewally","","2023-06-05T17:17:55.000Z","664","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","24","-15.012322425842283","-0.7818093299865723","0.7009018036072144","0.6998997995991983"
"triangle-powerlaw-clustered-1000-clustered-1000-9","finished","-","niklasdewally","","2023-06-05T17:08:18.000Z","574","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","19","-13.574742317199709","-0.5171291828155518","0.6467935871743486","0.6798597194388778"
"triangle-powerlaw-clustered-1000-clustered-1000-8","finished","-","niklasdewally","","2023-06-05T16:58:24.000Z","591","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","20","-16.309892654418945","-0.4995834827423096","0.6833667334669339","0.6322645290581163"
"triangle-powerlaw-clustered-1000-clustered-1000-7","finished","-","niklasdewally","","2023-06-05T16:53:48.000Z","274","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","2","-10.76777172088623","-0.5432659387588501","0.6748496993987976","0.6803607214428857"
"triangle-powerlaw-clustered-1000-clustered-1000-6","finished","-","niklasdewally","","2023-06-05T16:44:30.000Z","556","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","18","-14.31012725830078","-0.6697378158569336","0.6422845691382766","0.6793587174348698"
"triangle-powerlaw-clustered-1000-clustered-1000-5","finished","-","niklasdewally","","2023-06-05T16:37:52.000Z","396","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","9","-15.171796798706056","-0.3816736042499542","0.7264529058116233","0.6898797595190381"
"triangle-powerlaw-clustered-1000-clustered-1000-4","finished","-","niklasdewally","","2023-06-05T16:32:57.000Z","293","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","3","-15.404038429260254","-0.46059292554855347","0.7164328657314629","0.7384769539078156"
"triangle-powerlaw-clustered-1000-clustered-1000-3","finished","-","niklasdewally","","2023-06-05T16:23:41.000Z","554","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","18","-15.853523254394531","-0.6670901775360107","0.6523046092184369","0.6533066132264529"
"triangle-powerlaw-clustered-1000-clustered-1000-2","finished","-","niklasdewally","","2023-06-05T16:12:04.000Z","695","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","26","-14.240300178527832","-0.5559713244438171","0.6598196392785571","0.6763527054108216"
"triangle-powerlaw-clustered-1000-clustered-1000-1","finished","-","niklasdewally","","2023-06-05T16:02:11.000Z","591","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","20","-16.72000503540039","-0.38742244243621826","0.7214428857715431","0.7224448897795591"
"triangle-powerlaw-clustered-1000-clustered-1000-0","finished","-","niklasdewally","","2023-06-05T15:54:42.000Z","447","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","1000","clustered","1000","clustered","12","-14.21328067779541","-0.7183147668838501","0.6598196392785571","0.6733466933867736"
"egi-powerlaw-unclustered-100-unclustered-100-19","finished","-","niklasdewally","","2023-06-05T15:54:23.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","7","-0.32541072368621826","0.28923362493515015","0.673469387755102","0.7704081632653061"
"egi-powerlaw-unclustered-100-unclustered-100-18","finished","-","niklasdewally","","2023-06-05T15:54:07.000Z","14","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","5","-0.1320483386516571","1.645351767539978","0.7397959183673469","0.6632653061224489"
"egi-powerlaw-unclustered-100-unclustered-100-17","finished","-","niklasdewally","","2023-06-05T15:53:42.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","17","-0.3840116858482361","-0.5431395769119263","0.7448979591836735","0.6479591836734694"
"egi-powerlaw-unclustered-100-unclustered-100-16","finished","-","niklasdewally","","2023-06-05T15:53:19.000Z","21","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","14","-0.17906323075294495","0.337070107460022","0.7040816326530612","0.6326530612244898"
"egi-powerlaw-unclustered-100-unclustered-100-15","finished","-","niklasdewally","","2023-06-05T15:52:58.000Z","19","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","17","-0.5258901119232178","0.27285265922546387","0.6683673469387755","0.6428571428571429"
"egi-powerlaw-unclustered-100-unclustered-100-14","finished","-","niklasdewally","","2023-06-05T15:52:37.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","14","-0.33170658349990845","-0.04798272252082825","0.5510204081632653","0.6938775510204082"
"egi-powerlaw-unclustered-100-unclustered-100-13","finished","-","niklasdewally","","2023-06-05T15:52:13.000Z","21","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","20","-0.5835623145103455","0.07643301784992218","0.7142857142857143","0.6428571428571429"
"egi-powerlaw-unclustered-100-unclustered-100-12","finished","-","niklasdewally","","2023-06-05T15:51:37.000Z","34","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","43","-0.7479048371315002","0.410928875207901","0.7091836734693877","0.5969387755102041"
"egi-powerlaw-unclustered-100-unclustered-100-11","finished","-","niklasdewally","","2023-06-05T15:51:20.000Z","15","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","8","-0.3946365714073181","0.3559035658836365","0.6122448979591837","0.6530612244897959"
"egi-powerlaw-unclustered-100-unclustered-100-10","finished","-","niklasdewally","","2023-06-05T15:51:03.000Z","15","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","3","-0.2236449420452118","0.2518337368965149","0.7704081632653061","0.7397959183673469"
"egi-powerlaw-unclustered-100-unclustered-100-9","finished","-","niklasdewally","","2023-06-05T15:50:47.000Z","14","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","5","-0.13212639093399048","0.009394019842147827","0.7193877551020408","0.6683673469387755"
"egi-powerlaw-unclustered-100-unclustered-100-8","finished","-","niklasdewally","","2023-06-05T15:50:18.000Z","27","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","30","-0.5583533644676208","-0.30299317836761475","0.6071428571428571","0.6683673469387755"
"egi-powerlaw-unclustered-100-unclustered-100-7","finished","-","niklasdewally","","2023-06-05T15:49:56.000Z","19","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","16","-0.5093695521354675","-0.01877857744693756","0.6581632653061225","0.6173469387755102"
"egi-powerlaw-unclustered-100-unclustered-100-6","finished","-","niklasdewally","","2023-06-05T15:49:36.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","12","-0.14643818140029907","-0.004233218729496002","0.6530612244897959","0.6785714285714286"
"egi-powerlaw-unclustered-100-unclustered-100-5","finished","-","niklasdewally","","2023-06-05T15:49:16.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","13","-0.14543677866458893","-0.06452542543411255","0.75","0.6071428571428571"
"egi-powerlaw-unclustered-100-unclustered-100-4","finished","-","niklasdewally","","2023-06-05T15:49:00.000Z","14","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","5","-0.06348170340061188","-0.1510365903377533","0.7193877551020408","0.6326530612244898"
"egi-powerlaw-unclustered-100-unclustered-100-3","finished","-","niklasdewally","","2023-06-05T15:48:37.000Z","21","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","14","-0.3001761734485626","-0.04204632341861725","0.6428571428571429","0.5867346938775511"
"egi-powerlaw-unclustered-100-unclustered-100-2","finished","-","niklasdewally","","2023-06-05T15:48:14.000Z","21","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","19","-0.14969101548194885","0.1023167371749878","0.6887755102040817","0.6836734693877551"
"egi-powerlaw-unclustered-100-unclustered-100-1","finished","-","niklasdewally","","2023-06-05T15:48:00.000Z","12","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","1","-0.07916902005672455","0.43077293038368225","0.6530612244897959","0.7091836734693877"
"egi-powerlaw-unclustered-100-unclustered-100-0","finished","-","niklasdewally","","2023-06-05T15:47:47.000Z","11","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","unclustered","0","-0.4977174401283264","1.1357229948043823","0.5918367346938775","0.6224489795918368"
"egi-powerlaw-unclustered-100-clustered-100-19","finished","-","niklasdewally","","2023-06-05T15:47:32.000Z","13","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","4","0.019418835639953613","0.11410486698150636","0.6479591836734694","0.6326530612244898"
"egi-powerlaw-unclustered-100-clustered-100-18","finished","-","niklasdewally","","2023-06-05T15:47:15.000Z","15","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","7","-0.27584320306777954","-0.06632811576128006","0.5969387755102041","0.5663265306122449"
"egi-powerlaw-unclustered-100-clustered-100-17","finished","-","niklasdewally","","2023-06-05T15:46:46.000Z","27","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","25","-0.38137248158454895","0.02063126116991043","0.7091836734693877","0.6938775510204082"
"egi-powerlaw-unclustered-100-clustered-100-16","finished","-","niklasdewally","","2023-06-05T15:46:12.000Z","32","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","38","-0.4157209098339081","-0.42870351672172546","0.6887755102040817","0.6173469387755102"
"egi-powerlaw-unclustered-100-clustered-100-15","finished","-","niklasdewally","","2023-06-05T15:45:47.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","17","-0.3127877414226532","-0.06119675934314728","0.7193877551020408","0.6224489795918368"
"egi-powerlaw-unclustered-100-clustered-100-14","finished","-","niklasdewally","","2023-06-05T15:45:27.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","10","-0.22036203742027283","-0.17536571621894836","0.6377551020408163","0.5714285714285714"
"egi-powerlaw-unclustered-100-clustered-100-13","finished","-","niklasdewally","","2023-06-05T15:45:08.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","7","-0.29506754875183105","0.16430464386940002","0.6632653061224489","0.7346938775510204"
"egi-powerlaw-unclustered-100-clustered-100-12","finished","-","niklasdewally","","2023-06-05T15:44:41.000Z","25","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","21","-0.2752949595451355","0.8045440316200256","0.6530612244897959","0.7142857142857143"
"egi-powerlaw-unclustered-100-clustered-100-11","finished","-","niklasdewally","","2023-06-05T15:44:19.000Z","20","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","16","-0.23705023527145383","-0.1440659910440445","0.7295918367346939","0.6326530612244898"
"egi-powerlaw-unclustered-100-clustered-100-10","finished","-","niklasdewally","","2023-06-05T15:43:55.000Z","22","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","19","-0.17888230085372925","-0.0653243288397789","0.7295918367346939","0.6938775510204082"
"egi-powerlaw-unclustered-100-clustered-100-9","finished","-","niklasdewally","","2023-06-05T15:43:38.000Z","15","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","3","-0.35494402050971985","-0.13713257014751434","0.5714285714285714","0.6785714285714286"
"egi-powerlaw-unclustered-100-clustered-100-8","finished","-","niklasdewally","","2023-06-05T15:43:16.000Z","20","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","14","-0.2908293306827545","0.08754131197929382","0.6173469387755102","0.6377551020408163"
"egi-powerlaw-unclustered-100-clustered-100-7","finished","-","niklasdewally","","2023-06-05T15:42:57.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","6","-0.20297843217849731","0.15408673882484436","0.6887755102040817","0.6581632653061225"
"egi-powerlaw-unclustered-100-clustered-100-6","finished","-","niklasdewally","","2023-06-05T15:42:28.000Z","27","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","25","-0.6134697198867798","-0.34017401933670044","0.673469387755102","0.7142857142857143"
"egi-powerlaw-unclustered-100-clustered-100-5","finished","-","niklasdewally","","2023-06-05T15:42:08.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","13","-0.4607257544994354","0.6168273687362671","0.6632653061224489","0.6632653061224489"
"egi-powerlaw-unclustered-100-clustered-100-4","finished","-","niklasdewally","","2023-06-05T15:41:47.000Z","19","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","10","-0.4247300028800965","0.2495012879371643","0.6530612244897959","0.6785714285714286"
"egi-powerlaw-unclustered-100-clustered-100-3","finished","-","niklasdewally","","2023-06-05T15:41:28.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","7","-0.4544398784637451","0.1860680878162384","0.7448979591836735","0.7040816326530612"
"egi-powerlaw-unclustered-100-clustered-100-2","finished","-","niklasdewally","","2023-06-05T15:41:09.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","6","-0.3419937491416931","0.7621521949768066","0.6275510204081632","0.6581632653061225"
